,iso_code,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
8910,ARG,South America,Argentina,2020-07-03,45510324.0,72786.0,2845.0,2491.857,1437.0,52.0,36.143,1599.329,62.513,54.754,31.575,1.143,0.794,1.17,620.0,13.623,,,,,,
8911,ARG,South America,Argentina,2020-07-04,45510324.0,75376.0,2590.0,2518.857,1481.0,44.0,39.143,1656.24,56.91,55.347,32.542,0.967,0.86,1.18,637.0,13.997,,,,,,
8912,ARG,South America,Argentina,2020-07-05,45510324.0,77815.0,2439.0,2554.571,1507.0,26.0,39.286,1709.832,53.592,56.132,33.113,0.571,0.863,1.18,658.0,14.458,,,,,,
8913,ARG,South America,Argentina,2020-07-06,45510324.0,80447.0,2632.0,2597.0,1582.0,75.0,43.143,1767.665,57.833,57.064,34.761,1.648,0.948,1.19,676.0,14.854,,,,,,
8914,ARG,South America,Argentina,2020-07-07,45510324.0,83426.0,2979.0,2699.429,1644.0,62.0,48.143,1833.123,65.458,59.315,36.124,1.362,1.058,1.2,688.0,15.117,,,,,,
8915,ARG,South America,Argentina,2020-07-08,45510324.0,87030.0,3604.0,2833.286,1694.0,50.0,49.0,1912.313,79.191,62.256,37.222,1.099,1.077,1.2,671.0,14.744,,,,,,
8916,ARG,South America,Argentina,2020-07-09,45510324.0,90693.0,3663.0,2964.571,1720.0,26.0,47.857,1992.801,80.487,65.141,37.794,0.571,1.052,1.2,662.0,14.546,,,,,,
8917,ARG,South America,Argentina,2020-07-10,45510324.0,94060.0,3367.0,3039.143,1774.0,54.0,48.143,2066.784,73.983,66.779,38.98,1.187,1.058,1.19,686.0,15.074,,,,,,
8918,ARG,South America,Argentina,2020-07-11,45510324.0,97509.0,3449.0,3161.857,1810.0,36.0,47.0,2142.569,75.785,69.476,39.771,0.791,1.033,1.19,701.0,15.403,,,,,,
8919,ARG,South America,Argentina,2020-07-12,45510324.0,100166.0,2657.0,3193.0,1845.0,35.0,48.286,2200.951,58.382,70.16,40.54,0.769,1.061,1.18,735.0,16.15,,,,,,
8920,ARG,South America,Argentina,2020-07-13,45510324.0,103265.0,3099.0,3259.714,1903.0,58.0,45.857,2269.046,68.094,71.626,41.815,1.274,1.008,1.18,752.0,16.524,,,,,,
8921,ARG,South America,Argentina,2020-07-14,45510324.0,106910.0,3645.0,3354.857,1968.0,65.0,46.286,2349.137,80.092,73.716,43.243,1.428,1.017,1.18,772.0,16.963,,,,,,
8922,ARG,South America,Argentina,2020-07-15,45510324.0,111146.0,4236.0,3445.143,2050.0,82.0,50.857,2442.215,93.078,75.7,45.045,1.802,1.117,1.19,783.0,17.205,,,,,,
8923,ARG,South America,Argentina,2020-07-16,45510324.0,114783.0,3637.0,3441.429,2112.0,62.0,56.0,2522.131,79.916,75.619,46.407,1.362,1.23,1.19,793.0,17.425,,,,,,
8924,ARG,South America,Argentina,2020-07-17,45510324.0,119301.0,4518.0,3605.857,2178.0,66.0,57.714,2621.405,99.274,79.232,47.857,1.45,1.268,1.21,823.0,18.084,,,,,,
8925,ARG,South America,Argentina,2020-07-18,45510324.0,122524.0,3223.0,3573.571,2220.0,42.0,58.571,2692.224,70.819,78.522,48.78,0.923,1.287,1.23,824.0,18.106,,,,,,
8926,ARG,South America,Argentina,2020-07-19,45510324.0,126755.0,4231.0,3798.429,2260.0,40.0,59.286,2785.192,92.968,83.463,49.659,0.879,1.303,1.25,842.0,18.501,,,,,,
8927,ARG,South America,Argentina,2020-07-20,45510324.0,130774.0,4019.0,3929.857,2373.0,113.0,67.143,2873.502,88.31,86.351,52.142,2.483,1.475,1.26,853.0,18.743,,,,,,
8928,ARG,South America,Argentina,2020-07-21,45510324.0,136118.0,5344.0,4172.571,2490.0,117.0,74.571,2990.926,117.424,91.684,54.713,2.571,1.639,1.26,890.0,19.556,,,,,,
8929,ARG,South America,Argentina,2020-07-22,45510324.0,141900.0,5782.0,4393.429,2588.0,98.0,76.857,3117.974,127.048,96.537,56.866,2.153,1.689,1.26,902.0,19.82,,,,,,
8930,ARG,South America,Argentina,2020-07-23,45510324.0,148027.0,6127.0,4749.143,2702.0,114.0,84.286,3252.603,134.629,104.353,59.371,2.505,1.852,1.25,913.0,20.061,,,,,,
8931,ARG,South America,Argentina,2020-07-24,45510324.0,153520.0,5493.0,4888.429,2807.0,105.0,89.857,3373.301,120.698,107.414,61.678,2.307,1.974,1.23,955.0,20.984,,,,,,
8932,ARG,South America,Argentina,2020-07-25,45510324.0,158334.0,4814.0,5115.714,2893.0,86.0,96.143,3479.079,105.778,112.408,63.568,1.89,2.113,1.21,980.0,21.534,,,,,,
8933,ARG,South America,Argentina,2020-07-26,45510324.0,162526.0,4192.0,5110.143,2939.0,46.0,97.0,3571.19,92.111,112.285,64.579,1.011,2.131,1.19,993.0,21.819,,,,,,
8934,ARG,South America,Argentina,2020-07-27,45510324.0,167416.0,4890.0,5234.571,3059.0,120.0,98.0,3678.638,107.448,115.019,67.216,2.637,2.153,1.18,1002.0,22.017,,,,,,
8935,ARG,South America,Argentina,2020-07-28,45510324.0,173355.0,5939.0,5319.571,3179.0,120.0,98.429,3809.136,130.498,116.887,69.852,2.637,2.163,1.16,1024.0,22.5,,,,,,
8936,ARG,South America,Argentina,2020-07-29,45510324.0,178996.0,5641.0,5299.429,3288.0,109.0,100.0,3933.086,123.95,116.445,72.247,2.395,2.197,1.15,1057.0,23.225,,,,,,
8937,ARG,South America,Argentina,2020-07-30,45510324.0,185373.0,6377.0,5335.143,3441.0,153.0,105.571,4073.208,140.122,117.229,75.609,3.362,2.32,1.15,1076.0,23.643,,,,,,
8938,ARG,South America,Argentina,2020-07-31,45510324.0,191302.0,5929.0,5397.429,3543.0,102.0,105.143,4203.486,130.278,118.598,77.85,2.241,2.31,1.15,1104.0,24.258,,,,,,
8939,ARG,South America,Argentina,2020-08-01,45510324.0,196543.0,5241.0,5458.429,3596.0,53.0,100.429,4318.646,115.161,119.938,79.015,1.165,2.207,1.15,1128.0,24.786,,,,,,
8940,ARG,South America,Argentina,2020-08-02,45510324.0,201919.0,5376.0,5627.571,3648.0,52.0,101.286,4436.774,118.127,123.655,80.158,1.143,2.226,1.15,1122.0,24.654,,,,,,
8941,ARG,South America,Argentina,2020-08-03,45510324.0,206743.0,4824.0,5618.143,3813.0,165.0,107.714,4542.771,105.998,123.448,83.783,3.626,2.367,1.14,1150.0,25.269,,,,,,
8942,ARG,South America,Argentina,2020-08-04,45510324.0,213535.0,6792.0,5740.0,3979.0,166.0,114.286,4692.012,149.241,126.125,87.431,3.648,2.511,1.15,1207.0,26.521,,,,,,
8943,ARG,South America,Argentina,2020-08-05,45510324.0,220682.0,7147.0,5955.143,4106.0,127.0,116.857,4849.054,157.041,130.853,90.221,2.791,2.568,1.15,1219.0,26.785,,,,,,
8944,ARG,South America,Argentina,2020-08-06,45510324.0,228195.0,7513.0,6117.429,4251.0,145.0,115.714,5014.137,165.083,134.418,93.407,3.186,2.543,1.15,1245.0,27.356,,,,,,
8945,ARG,South America,Argentina,2020-08-07,45510324.0,235677.0,7482.0,6339.286,4411.0,160.0,124.0,5178.539,164.402,139.293,96.923,3.516,2.725,1.14,1293.0,28.411,,,,,,
8946,ARG,South America,Argentina,2020-08-08,45510324.0,241811.0,6134.0,6466.857,4523.0,112.0,132.429,5313.322,134.783,142.096,99.384,2.461,2.91,1.13,1502.0,33.004,,,,,,
8947,ARG,South America,Argentina,2020-08-09,45510324.0,246499.0,4688.0,6368.571,4606.0,83.0,136.857,5416.331,103.01,139.937,101.208,1.824,3.007,1.12,1565.0,34.388,,,,,,
8948,ARG,South America,Argentina,2020-08-10,45510324.0,253868.0,7369.0,6732.143,4764.0,158.0,135.857,5578.251,161.919,147.926,104.68,3.472,2.985,1.11,1569.0,34.476,,,,,,
8949,ARG,South America,Argentina,2020-08-11,45510324.0,260911.0,7043.0,6768.0,5004.0,240.0,146.429,5733.007,154.756,148.714,109.953,5.274,3.217,1.09,1585.0,34.827,,,,,,
8950,ARG,South America,Argentina,2020-08-12,45510324.0,268574.0,7663.0,6841.714,5213.0,209.0,158.143,5901.386,168.379,150.333,114.545,4.592,3.475,1.08,1662.0,36.519,,,,,,
8951,ARG,South America,Argentina,2020-08-13,45510324.0,276072.0,7498.0,6839.571,5362.0,149.0,158.714,6066.14,164.754,150.286,117.819,3.274,3.487,1.06,1682.0,36.959,,,,,,
8952,ARG,South America,Argentina,2020-08-14,45510324.0,282437.0,6365.0,6680.0,5527.0,165.0,159.429,6205.998,139.858,146.78,121.445,3.626,3.503,1.05,1718.0,37.75,,,,,,
8953,ARG,South America,Argentina,2020-08-15,45510324.0,289100.0,6663.0,6755.571,5637.0,110.0,159.143,6352.405,146.406,148.44,123.862,2.417,3.497,1.04,1716.0,37.706,,,,,,
8954,ARG,South America,Argentina,2020-08-16,45510324.0,294569.0,5469.0,6867.143,5703.0,66.0,156.714,6472.575,120.171,150.892,125.312,1.45,3.443,1.04,1708.0,37.53,,,,,,
8955,ARG,South America,Argentina,2020-08-17,45510324.0,299126.0,4557.0,6465.429,5814.0,111.0,150.0,6572.706,100.131,142.065,127.751,2.439,3.296,1.04,1749.0,38.431,,,,,,
8956,ARG,South America,Argentina,2020-08-18,45510324.0,305966.0,6840.0,6436.429,6048.0,234.0,149.143,6723.002,150.296,141.428,132.893,5.142,3.277,1.05,1799.0,39.529,,,,,,
8957,ARG,South America,Argentina,2020-08-19,45510324.0,312659.0,6693.0,6297.857,6330.0,282.0,159.571,6870.068,147.066,138.383,139.089,6.196,3.506,1.07,1795.0,39.442,,,,,,
8958,ARG,South America,Argentina,2020-08-20,45510324.0,320884.0,8225.0,6401.714,6517.0,187.0,165.0,7050.796,180.728,140.665,143.198,4.109,3.626,1.1,1832.0,40.255,,,,,,
8959,ARG,South America,Argentina,2020-08-21,45510324.0,329043.0,8159.0,6658.0,6730.0,213.0,171.857,7230.074,179.278,146.296,147.879,4.68,3.776,1.12,1853.0,40.716,,,,,,
8960,ARG,South America,Argentina,2020-08-22,45510324.0,336802.0,7759.0,6814.571,6848.0,118.0,173.0,7400.563,170.489,149.737,150.471,2.593,3.801,1.15,1907.0,41.903,,,,,,
8961,ARG,South America,Argentina,2020-08-23,45510324.0,342154.0,5352.0,6797.857,6985.0,137.0,183.143,7518.162,117.6,149.37,153.482,3.01,4.024,1.16,1922.0,42.232,,,,,,
8962,ARG,South America,Argentina,2020-08-24,45510324.0,350867.0,8713.0,7391.571,7366.0,381.0,221.714,7709.613,191.451,162.415,161.853,8.372,4.872,1.18,1960.0,43.067,,,,,,
8963,ARG,South America,Argentina,2020-08-25,45510324.0,359638.0,8771.0,7667.429,7563.0,197.0,216.429,7902.339,192.726,168.477,166.182,4.329,4.756,1.19,1990.0,43.726,,,,,,
8964,ARG,South America,Argentina,2020-08-26,45510324.0,370188.0,10550.0,8218.429,7839.0,276.0,215.571,8134.154,231.816,180.584,172.247,6.065,4.737,1.2,2022.0,44.429,,,,,,
8965,ARG,South America,Argentina,2020-08-27,45510324.0,380292.0,10104.0,8486.857,8050.0,211.0,219.0,8356.17,222.016,186.482,176.883,4.636,4.812,1.2,2075.0,45.594,,,,,,
8966,ARG,South America,Argentina,2020-08-28,45510324.0,392009.0,11717.0,8995.143,8271.0,221.0,220.143,8613.628,257.458,197.651,181.739,4.856,4.837,1.19,2114.0,46.451,,,,,,
8967,ARG,South America,Argentina,2020-08-29,45510324.0,401239.0,9230.0,9205.286,8353.0,82.0,215.0,8816.439,202.811,202.268,183.541,1.802,4.724,1.18,2192.0,48.165,,,,,,
8968,ARG,South America,Argentina,2020-08-30,45510324.0,408426.0,7187.0,9467.429,8457.0,104.0,210.286,8974.359,157.92,208.028,185.826,2.285,4.621,1.17,2232.0,49.044,,,,,,
8969,ARG,South America,Argentina,2020-08-31,45510324.0,417735.0,9309.0,9552.571,8660.0,203.0,184.857,9178.906,204.547,209.899,190.286,4.461,4.062,1.15,2273.0,49.945,,,,,,
8970,ARG,South America,Argentina,2020-09-01,45510324.0,428239.0,10504.0,9800.143,8919.0,259.0,193.714,9409.711,230.805,215.339,195.978,5.691,4.256,1.14,2314.0,50.846,,,,,,
8971,ARG,South America,Argentina,2020-09-02,45510324.0,439172.0,10933.0,9854.857,9118.0,199.0,182.714,9649.942,240.231,216.541,200.35,4.373,4.015,1.13,2539.0,55.79,,,,,,
8972,ARG,South America,Argentina,2020-09-03,45510324.0,451198.0,12026.0,10129.429,9361.0,243.0,187.286,9914.19,264.248,222.574,205.69,5.339,4.115,1.12,2394.0,52.603,,,,,,
8973,ARG,South America,Argentina,2020-09-04,45510324.0,461882.0,10684.0,9981.857,9623.0,262.0,193.143,10148.95,234.76,219.332,211.447,5.757,4.244,1.11,2425.0,53.285,,,,,,
8974,ARG,South America,Argentina,2020-09-05,45510324.0,471806.0,9924.0,10081.0,9739.0,116.0,198.0,10367.01,218.06,221.51,213.995,2.549,4.351,1.1,2456.0,53.966,,,,,,
8975,ARG,South America,Argentina,2020-09-06,45510324.0,478792.0,6986.0,10052.286,9859.0,120.0,200.286,10520.514,153.504,220.879,216.632,2.637,4.401,1.09,2512.0,55.196,,,,,,
8976,ARG,South America,Argentina,2020-09-07,45510324.0,488007.0,9215.0,10038.857,10129.0,270.0,209.857,10722.996,202.482,220.584,222.565,5.933,4.611,1.09,2698.0,59.283,,,,,,
8977,ARG,South America,Argentina,2020-09-08,45510324.0,500034.0,12027.0,10256.429,10405.0,276.0,212.286,10987.265,264.27,225.365,228.629,6.065,4.665,1.09,2719.0,59.745,,,,,,
8978,ARG,South America,Argentina,2020-09-09,45510324.0,512293.0,12259.0,10445.857,10658.0,253.0,220.0,11256.633,269.367,229.527,234.189,5.559,4.834,1.09,2829.0,62.162,,,,,,
8979,ARG,South America,Argentina,2020-09-10,45510324.0,524198.0,11905.0,10428.571,10907.0,249.0,220.857,11518.222,261.589,229.147,239.66,5.471,4.853,1.08,2880.0,63.282,,,,,,
8980,ARG,South America,Argentina,2020-09-11,45510324.0,535705.0,11507.0,10546.143,11148.0,241.0,217.857,11771.065,252.844,231.731,244.955,5.296,4.787,1.08,3093.0,67.963,,,,,,
8981,ARG,South America,Argentina,2020-09-12,45510324.0,546481.0,10776.0,10667.857,11263.0,115.0,217.714,12007.847,236.781,234.405,247.482,2.527,4.784,1.08,2962.0,65.084,,,,,,
8982,ARG,South America,Argentina,2020-09-13,45510324.0,555537.0,9056.0,10963.571,11352.0,89.0,213.286,12206.835,198.988,240.903,249.438,1.956,4.687,1.07,2984.0,65.568,,,,,,
8983,ARG,South America,Argentina,2020-09-14,45510324.0,565446.0,9909.0,11062.714,11667.0,315.0,219.714,12424.565,217.731,243.081,256.359,6.922,4.828,1.06,2992.0,65.743,,,,,,
8984,ARG,South America,Argentina,2020-09-15,45510324.0,577338.0,11892.0,11043.429,11852.0,185.0,206.714,12685.869,261.303,242.658,260.424,4.065,4.542,1.05,3049.0,66.996,,,,,,
8985,ARG,South America,Argentina,2020-09-16,45510324.0,589012.0,11674.0,10959.857,12116.0,264.0,208.286,12942.382,256.513,240.821,266.225,5.801,4.577,1.04,3118.0,68.512,,,,,,
8986,ARG,South America,Argentina,2020-09-17,45510324.0,601713.0,12701.0,11073.571,12460.0,344.0,221.857,13221.462,279.08,243.32,273.784,7.559,4.875,1.03,3108.0,68.292,,,,,,
8987,ARG,South America,Argentina,2020-09-18,45510324.0,613658.0,11945.0,11136.143,12656.0,196.0,215.429,13483.929,262.468,244.695,278.091,4.307,4.734,1.03,3225.0,70.863,,,,,,
8988,ARG,South America,Argentina,2020-09-19,45510324.0,622934.0,9276.0,10921.857,12799.0,143.0,219.429,13687.751,203.822,239.986,281.233,3.142,4.822,1.03,3213.0,70.599,,,,,,
8989,ARG,South America,Argentina,2020-09-20,45510324.0,631365.0,8431.0,10832.571,13053.0,254.0,243.0,13873.006,185.255,238.024,286.814,5.581,5.339,1.03,3261.0,71.654,,,,,,
8990,ARG,South America,Argentina,2020-09-21,45510324.0,640147.0,8782.0,10671.571,13482.0,429.0,259.286,14065.973,192.967,234.487,296.24,9.426,5.697,1.03,3387.0,74.423,,,,,,
8991,ARG,South America,Argentina,2020-09-22,45510324.0,652174.0,12027.0,10690.857,13952.0,470.0,300.0,14330.243,264.27,234.911,306.568,10.327,6.592,1.04,3362.0,73.873,,,,,,
8992,ARG,South America,Argentina,2020-09-23,45510324.0,664799.0,12625.0,10826.714,14376.0,424.0,322.857,14607.653,277.41,237.896,315.884,9.317,7.094,1.05,3511.0,77.147,,,,,,
8993,ARG,South America,Argentina,2020-09-24,45510324.0,678266.0,13467.0,10936.143,14766.0,390.0,329.429,14903.563,295.911,240.3,324.454,8.569,7.239,1.06,3527.0,77.499,,,,,,
8994,ARG,South America,Argentina,2020-09-25,45510324.0,691235.0,12969.0,11082.429,15208.0,442.0,364.571,15188.532,284.968,243.515,334.166,9.712,8.011,1.07,3595.0,78.993,,,,,,
8995,ARG,South America,Argentina,2020-09-26,45510324.0,702484.0,11249.0,11364.286,15543.0,335.0,392.0,15435.706,247.175,249.708,341.527,7.361,8.613,1.08,3633.0,79.828,,,,,,
8996,ARG,South America,Argentina,2020-09-27,45510324.0,711325.0,8841.0,11422.857,15749.0,206.0,385.143,15629.97,194.264,250.995,346.053,4.526,8.463,1.08,3604.0,79.191,,,,,,
8997,ARG,South America,Argentina,2020-09-28,45510324.0,723132.0,11807.0,11855.0,16113.0,364.0,375.857,15889.406,259.436,260.49,354.052,7.998,8.259,1.08,3678.0,80.817,,,,,,
8998,ARG,South America,Argentina,2020-09-29,45510324.0,736609.0,13477.0,12062.143,16519.0,406.0,366.714,16185.536,296.131,265.042,362.973,8.921,8.058,1.08,3768.0,82.794,,,,,,
8999,ARG,South America,Argentina,2020-09-30,45510324.0,751001.0,14392.0,12314.571,16937.0,418.0,365.857,16501.772,316.236,270.589,372.157,9.185,8.039,1.07,3792.0,83.322,,,,,,
9000,ARG,South America,Argentina,2020-10-01,45510324.0,765002.0,14001.0,12390.857,20288.0,3351.0,788.857,16809.417,307.644,272.265,445.789,73.632,17.334,1.07,3799.0,83.476,,,,,,
9001,ARG,South America,Argentina,2020-10-02,45510324.0,779689.0,14687.0,12636.286,20599.0,311.0,770.143,17132.135,322.718,277.658,452.623,6.834,16.922,1.06,3828.0,84.113,,,,,,
9002,ARG,South America,Argentina,2020-10-03,45510324.0,790818.0,11129.0,12619.143,20795.0,196.0,750.286,17376.673,244.538,277.281,456.929,4.307,16.486,1.06,3820.0,83.937,,,,,,
9003,ARG,South America,Argentina,2020-10-04,45510324.0,798486.0,7668.0,12451.571,21018.0,223.0,752.714,17545.162,168.489,273.599,461.829,4.9,16.539,1.06,3950.0,86.793,,,,,,
9004,ARG,South America,Argentina,2020-10-05,45510324.0,809728.0,11242.0,12370.857,21468.0,450.0,765.0,17792.183,247.021,271.825,471.717,9.888,16.809,1.07,3978.0,87.409,,,,,,
9005,ARG,South America,Argentina,2020-10-06,45510324.0,824468.0,14740.0,12551.286,21827.0,359.0,758.286,18116.065,323.883,275.79,479.605,7.888,16.662,1.07,4007.0,88.046,,,,,,
9006,ARG,South America,Argentina,2020-10-07,45510324.0,840915.0,16447.0,12844.857,22226.0,399.0,755.571,18477.456,361.391,282.241,488.373,8.767,16.602,1.07,3997.0,87.826,,,,,,
9007,ARG,South America,Argentina,2020-10-08,45510324.0,856369.0,15454.0,13052.429,22710.0,484.0,346.0,18817.027,339.571,286.801,499.008,10.635,7.603,1.07,4043.0,88.837,,,,,,
9008,ARG,South America,Argentina,2020-10-09,45510324.0,871468.0,15099.0,13111.286,23225.0,515.0,375.143,19148.798,331.771,288.095,510.324,11.316,8.243,1.06,4092.0,89.914,,,,,,
9009,ARG,South America,Argentina,2020-10-10,45510324.0,883882.0,12414.0,13294.857,23581.0,356.0,398.0,19421.571,272.773,292.128,518.146,7.822,8.745,1.05,4200.0,92.287,,,,,,
9010,ARG,South America,Argentina,2020-10-11,45510324.0,894206.0,10324.0,13674.286,23868.0,287.0,407.143,19648.421,226.85,300.466,524.452,6.306,8.946,1.05,4237.0,93.1,,,,,,
9011,ARG,South America,Argentina,2020-10-12,45510324.0,903730.0,9524.0,13428.857,24186.0,318.0,388.286,19857.692,209.271,295.073,531.44,6.987,8.532,1.04,4287.0,94.198,,,,,,
9012,ARG,South America,Argentina,2020-10-13,45510324.0,917035.0,13305.0,13223.857,24572.0,386.0,392.143,20150.043,292.351,290.568,539.921,8.482,8.617,1.04,4294.0,94.352,,,,,,
9013,ARG,South America,Argentina,2020-10-14,45510324.0,931967.0,14932.0,13007.429,24921.0,349.0,385.0,20478.145,328.101,285.813,547.59,7.669,8.46,1.05,4316.0,94.836,,,,,,
9014,ARG,South America,Argentina,2020-10-15,45510324.0,949063.0,17096.0,13242.0,25342.0,421.0,376.0,20853.796,375.651,290.967,556.841,9.251,8.262,1.06,4278.0,94.001,,,,,,
9015,ARG,South America,Argentina,2020-10-16,45510324.0,965609.0,16546.0,13448.714,25723.0,381.0,356.857,21217.362,363.566,295.509,565.212,8.372,7.841,1.07,4346.0,95.495,,,,,,
9016,ARG,South America,Argentina,2020-10-17,45510324.0,979119.0,13510.0,13605.286,26107.0,384.0,360.857,21514.217,296.856,298.949,573.65,8.438,7.929,1.07,4386.0,96.374,,,,,,
9017,ARG,South America,Argentina,2020-10-18,45510324.0,989680.0,10561.0,13639.143,26267.0,160.0,342.714,21746.275,232.057,299.693,577.166,3.516,7.53,1.07,4387.0,96.396,,,,,,
9018,ARG,South America,Argentina,2020-10-19,45510324.0,1002662.0,12982.0,14133.143,26716.0,449.0,361.429,22031.528,285.254,310.548,587.032,9.866,7.942,1.06,4392.0,96.506,,,,,,
9019,ARG,South America,Argentina,2020-10-20,45510324.0,1018999.0,16337.0,14566.286,27100.0,384.0,361.143,22390.502,358.973,320.066,595.469,8.438,7.935,1.05,4451.0,97.802,,,,,,
9020,ARG,South America,Argentina,2020-10-21,45510324.0,1037325.0,18326.0,15051.143,27519.0,419.0,371.143,22793.18,402.678,330.719,604.676,9.207,8.155,1.04,4573.0,100.483,,,,,,
9021,ARG,South America,Argentina,2020-10-22,45510324.0,1053650.0,16325.0,14941.0,27957.0,438.0,373.571,23151.89,358.71,328.299,614.3,9.624,8.208,1.01,4611.0,101.318,,,,,,
9022,ARG,South America,Argentina,2020-10-23,45510324.0,1069368.0,15718.0,14822.714,28338.0,381.0,373.571,23497.262,345.372,325.7,622.672,8.372,8.208,0.99,4696.0,103.185,,,,,,
9023,ARG,South America,Argentina,2020-10-24,45510324.0,1081336.0,11968.0,14602.429,28613.0,275.0,358.0,23760.235,262.973,320.86,628.714,6.043,7.866,0.97,4850.0,106.569,,,,,,
9024,ARG,South America,Argentina,2020-10-25,45510324.0,1090589.0,9253.0,14415.571,28896.0,283.0,375.571,23963.552,203.317,316.754,634.933,6.218,8.252,0.96,4863.0,106.855,,,,,,
9025,ARG,South America,Argentina,2020-10-26,45510324.0,1102301.0,11712.0,14234.143,29301.0,405.0,369.286,24220.9,257.348,312.767,643.832,8.899,8.114,0.94,5038.0,110.7,,,,,,
9026,ARG,South America,Argentina,2020-10-27,45510324.0,1116609.0,14308.0,13944.286,29730.0,429.0,375.714,24535.29,314.39,306.398,653.258,9.426,8.256,0.92,4952.0,108.81,,,,,,
9027,ARG,South America,Argentina,2020-10-28,45510324.0,1130533.0,13924.0,13315.429,30071.0,341.0,364.571,24841.243,305.953,292.58,660.751,7.493,8.011,0.9,5037.0,110.678,,,,,,
9028,ARG,South America,Argentina,2020-10-29,45510324.0,1143800.0,13267.0,12878.571,30442.0,371.0,355.0,25132.759,291.516,282.981,668.903,8.152,7.8,0.89,4981.0,109.448,,,,,,
9029,ARG,South America,Argentina,2020-10-30,45510324.0,1157179.0,13379.0,12544.429,30792.0,350.0,350.571,25426.736,293.977,275.639,676.594,7.691,7.703,0.88,4981.0,109.448,,,,,,
9030,ARG,South America,Argentina,2020-10-31,45510324.0,1166924.0,9745.0,12226.857,31002.0,210.0,341.286,25640.863,214.127,268.661,681.208,4.614,7.499,0.88,4969.0,109.184,,,,,,
9031,ARG,South America,Argentina,2020-11-01,45510324.0,1173533.0,6609.0,11849.143,31140.0,138.0,320.571,25786.083,145.22,260.362,684.24,3.032,7.044,0.87,5119.0,112.48,,,,,,
9032,ARG,South America,Argentina,2020-11-02,45510324.0,1183131.0,9598.0,11547.143,31623.0,483.0,331.714,25996.98,210.897,253.726,694.853,10.613,7.289,0.87,4922.0,108.151,,,,,,
9033,ARG,South America,Argentina,2020-11-03,45510324.0,1195276.0,12145.0,11238.143,32052.0,429.0,331.714,26263.843,266.863,246.936,704.28,9.426,7.289,0.86,4854.0,106.657,,,,,,
9034,ARG,South America,Argentina,2020-11-04,45510324.0,1205928.0,10652.0,10770.714,32520.0,468.0,349.857,26497.9,234.057,236.665,714.563,10.283,7.687,0.86,4816.0,105.822,,,,,,
9035,ARG,South America,Argentina,2020-11-05,45510324.0,1217028.0,11100.0,10461.143,32766.0,246.0,332.0,26741.8,243.901,229.863,719.969,5.405,7.295,0.86,4713.0,103.559,,,,,,
9036,ARG,South America,Argentina,2020-11-06,45510324.0,1228814.0,11786.0,10233.571,33136.0,370.0,334.857,27000.775,258.974,224.863,728.099,8.13,7.358,0.87,4666.0,102.526,,,,,,
9037,ARG,South America,Argentina,2020-11-07,45510324.0,1236851.0,8037.0,9989.571,33348.0,212.0,335.143,27177.372,176.597,219.501,732.757,4.658,7.364,0.88,4593.0,100.922,,,,,,
9038,ARG,South America,Argentina,2020-11-08,45510324.0,1242182.0,5331.0,9807.0,33560.0,212.0,345.714,27294.51,117.138,215.49,737.415,4.658,7.596,0.89,4608.0,101.252,,,,,,
9039,ARG,South America,Argentina,2020-11-09,45510324.0,1250499.0,8317.0,9624.0,33907.0,347.0,326.286,27477.26,182.75,211.469,745.04,7.625,7.169,0.9,4577.0,100.571,,,,,,
9040,ARG,South America,Argentina,2020-11-10,45510324.0,1262476.0,11977.0,9600.0,34183.0,276.0,304.429,27740.431,263.171,210.941,751.104,6.065,6.689,0.91,4494.0,98.747,,,,,,
9041,ARG,South America,Argentina,2020-11-11,45510324.0,1273356.0,10880.0,9632.571,34531.0,348.0,287.286,27979.498,239.067,211.657,758.751,7.647,6.313,0.92,4418.0,97.077,,,,,,
9042,ARG,South America,Argentina,2020-11-12,45510324.0,1284519.0,11163.0,9641.571,34782.0,251.0,288.0,28224.783,245.285,211.855,764.266,5.515,6.328,0.92,4397.0,96.615,,,,,,
9043,ARG,South America,Argentina,2020-11-13,45510324.0,1296378.0,11859.0,9652.0,35045.0,263.0,272.714,28485.361,260.578,212.084,770.045,5.779,5.992,0.93,4381.0,96.264,,,,,,
